index,company,job_title,link,location,salary,descript,deep learning,machine learning,ai,artificial intelligence,ml,data science,cost analysis,prediction,code,coding,data architecture,programming,statistics,mathematic,communication,critical thinking,visualization,master,professional,bachelor,business decisions,operationalizing,infrastructure,prototype,workflows,modeling,statistical,cloud,jupyter,rstudio,pycharm,atom,matlab,visual studio,spyder,vim,notepad,sublime,google colab,google,google cloud,notebook,ai platform,datalab,binder,ibm watson,ibm watson studio,ocean,python,r,sql,c,c++,java,javascript,typescript,bash,ggplot,matplotlib,plotly,d3,shiny,seaborn,geoplotlib,leaflet,cpu,gpu,tpu,linear,logistic,regression,forest,gradient,bayesian,neural networks,neural,dense,convolutional,transformer,augmentation,automated,feature engineering,selection,architecture,,pipelines,image,video,pil,cv2,skimage,u-net,mask r-cnn,image segmentation,object detection  ,yolov3,retinanet,image classification,vgg,inception,resnet,gan,vae,computer vision,generative networks,word embeddings,vectors,glove,fasttext,word2ve,encoder,decorder seq2seq,vanilla,contextualized embeddings,elmo,cove,gpt-2,bert,xlnet,scikit-learn,tensorflow,keras,randomforest,xgboost,pyTorch,caret,lightgbm,spark mlib,fast.ai,amazon,azure,salesforce,alibaba,aws
153,Bolt,Software Engineer,https://www.ziprecruiter.com/eclk/1qST_L0GBxeADBsGc2qyi9p7z35C-ynj5-UcWytM5H2BvMM6lKXxe9AjXUyvM8lc67d8c3um_ipc-XNPUhA0pqgZdsEDmBCQh4RYym12e26HnshJ2epUIeJcRnKPzXcrzMoESsshLYsyFXAzZ4SArLhP_d-ENZsWqFq0p3KpK-vCwxUNqwHsotu9Qrs5IKcPndEaYUOi8Imb-Wi_LyXou9kVntvBmaHOsBkCm2NTRbBP2WMpFg1Hj47oWySMQDo4KRmtGuyDy50RlcIVPsws_Lz3MzsAU3kfOdUpFQ8zZrT25tjuhvJN1sIEZrcj2gaw06e-F6mWzzLc8i0O2hzONhIpygvK5oHLBS8snMZ84rqpnHZGG8fiUV_xXRQrrFcvrKrcpLF-7lpKuq664DFHocuL119HeZITFO1JVHngWCgu6b4bPfEN6CSd9ubxnFR5eoxy0ICzrqy3vePhKns6uEWGJ-gWJXZ5aTtsE5cjVvU=.82b35f9e6d824f99adad2796075f2ffa,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Chisel AI,Senior Software Developer,"https://www.ziprecruiter.com/c/Chisel-AI/Job/Senior-Software-Developer/-in-M5B-1J3,ON?ojob=745d2002e530fb5d4d2cc0529f696625","M5b 1j3, ON",Full-Time,text,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,OANDA Corporation,Team Lead - Backend Software Engineering,https://www.ziprecruiter.com/eclk/MDr3CamDOM-U_d-78Ybj1-YRZWVS8BcTHFz2dh5gXqw_xpQL_GLFJS_wSdIQMRZ53P9ir3s_6Rz3QspNlV1mlMcu8cLBgytq6Z2BVi4JIxuj3s8XXnFDQnl30OfiDP_06NoSFGsrH22klMvlt9WxaE9ZDg7IYwkLm9kgEGQ9YUBvhDgr1lhhVa3sVwjrXIbqhA8iw1HvUZYD-9DchshqjfjNY605dncKYqXmxZoDZ41IhacZy1Boml7wCn632An6CXxqE0BbSNsoMDRku1u6E8_07fObSY6-qvxtagmPnF_xkfUMhq0dAx1jhXe0xhiflpiIDXxo3oHQQLo0bZIx5WHPRCy622unN7RETfiAIokgU_0aD26SEe0r4swwcI3v5IE_acZVUGjTThFPyqYiHRYHJk8nyYrfqPEc2g6nLUgrhrx7mVfMFBX8IEy9gLJGtS69lW0VcIofNYWWYK0cETlD9WDnlpNBDtNwwI17fFM=.c3f844e1af80018e35b9cb8d7e563745,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Cash App,Senior Software Engineer - Consumer Banking,"https://www.ziprecruiter.com/c/Cash-App/Job/Senior-Software-Engineer-Consumer-Banking/-in-Toronto,ON?jid=DQ4c8ff82bfb0d7498d1ee420dae8b743b&job_id=00eb42e1c56917fc53fd33f513ca0ccd","Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Kinetic Commerce,Senior Mobile Engineer,"https://www.ziprecruiter.com/c/Kinetic-Commerce/Job/Senior-Mobile-Engineer/-in-M5E-1E5,ON?ojob=49f4a152c46b0e0708708559d7cee2bd","M5e 1e5, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Ultimate Software,SENIOR JAVA SOFTWARE DEVELOPER,https://www.ziprecruiter.com/eclk/cTM9jYvu5A5Hb-IuA127BRzk-_18Vy3RIGtrMyh201CZ_0Mb_w14fm5yrMV7osO3no4pe-dx5ovX3fhz4_9XPUotEVehbM2ccmz5TnEclJ0ir79P1IkaJ4SjA3uwXkddRG_lpzNdxAUpn1jIXka5fMsDaWXIabYw0akCjQa1RNkB3eZWbm41qmYNx-8yHs46YocidxjdR9yeiz4t6U_9WhAANGlfmu6ukoG0SNWXwQzaYXwL5V33P5qRLAsmM84Jx-5mjXhRRg88BmBSlNmZmr7qOFj1muMzYOBbztiJi8ZRRrxVSyTDrYiwmQjB1yABkPZgmfAV5XknHpDSBc865mvijW6tNpSuhx6HH4o9Xc5c2TCdemNEq9GteRcBrjhp75O-IjYCIpB456-yk6jjdadpgdHZbQg8qS2ORuxxAdzAVjx3M6yGqnaXqFQSRqgXdFVNhEB8i6mAPYDJzR5HU880f6Cttu6A5Dt6CGE0MWc=.0ac43081c3316f59afc9cbfe9827cd44,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,OANDA Corporation,Full-Stack Developer,https://www.ziprecruiter.com/eclk/VQbfo4sQS1-o_MlAE1f8pOLNOWCUzhhoQ9L0Sz4WWqyhwIjZLyBnm1BNliPHe_fhTso_WNi-M32NxwDoHQ5iW-DhutNAvLPCjDrWFD7hN0NJuWHakAXOsRkRG8H7HjVpN2ORvZmYg99jwEyAmIbYl2N_SrLyv9VrRVou_XbMVbR6ngY9HoH89ZlWk6Ao95YtWy2UIdIuTty29laWusiIwK2pa3-upQGWoS1tlysGawsKrH6a2oUpC3OooRcb0IuEn-58_fQPDUcqUOkdWRpcCvDE6nquCMFI5GVXQ_rVvWlQBFtvVtShHZC4_u_IXY8FarX6kaTjDj4ThqpRk7x1XxKc2a760ecRdZshtIdA4JlSS1gvmKUYzUNEPUNe_uP_URXJ9nJwP6isiclXUfBn48JKTTllmDM-ph1lVmOi8cGkUsXjSE6AmQ003IWLQVrVf-_h3UMXXr2dAneYkqeRG8Qr0YZh-H8ydhzYhPxar_0=.cab191597916ccd938687563cf8c33ce,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,BAKKER Tailored Staffing,Android Software Developer,"https://www.ziprecruiter.com/c/BAKKER-Tailored-Staffing/Job/Android-Software-Developer/-in-Toronto,ON?jid=DQ9e6a57dc650f7fec9c3375670bd5fa5b&job_id=bfe6185a802ec1010e6882935d510824","Toronto, ON",Vision,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Connected,Software Engineer,https://www.ziprecruiter.com/eclk/NjjeEUufBXEQQS6JWYGidq_kBuVx-AWvtIFa2mvCns3ZJ67g12Xc3vNv8ixfGNdGTUQh9SWtgbTwrqx67W4adtljThYorKviHPwPPhd1rvzLi_RAtFp6Y1EKwJ4UsZcODkgnB58WHg8xtQrJ71W-hKQigz02GGp6-X81aJrMs2jTbnTWWZ4eK-blh8FpXqu2sDEKMUruTU8_twLPIk6nuMwIArI0pCLsn9HkDEi69ZtnUgIMY6IKmyNRPHN2Pa-pzj_7m63CYjCGD6SAQ0s7XGq2Uah8nslSbNOceGrJ-hL9OFXiQjpr-pAo2bXEA26-kaJyKCDcyqb9wT_UAw5hd9A8EqbLA5rJF_ncqD1n3HNS1v4cLNyQcTy9wZz-g7ztOw17Gp82MUy7Kg8qZU-qTFYoCsA73wJ4XG2_6cBdXd9nzR9uh9oWVSlDYfMYBu3vJusyETBJWfP7NdgpOF0svZ9X3eoN5J8SWiF6tN4fdXA=.69ba84b2d733ba272461ccf06878051e,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Retalon,Senior Developer (Java and/or VB.Net),"https://www.ziprecruiter.com/c/Retalon/Job/Senior-Developer-(Java-and-or-VB.Net)/-in-Toronto,ON?jid=Q43b79f8b-b65a5834&job_id=6b5d76c05742ee3415dc6e480e7b0b82","Toronto, ON",Full-Time,text,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,"ParTech, Inc.",Software Engineer,"https://www.ziprecruiter.com/c/ParTech,-Inc./Job/Software-Engineer/-in-Markham,ON?ojob=3b2c5eb3c331ed9e2a0c95dbfed8fb93","Markham, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
164,Continental Technology Solutions Inc.,SAP UI5 / Fiori Developer,"https://www.ziprecruiter.com/c/Continental-Technology-Solutions-Inc./Job/SAP-UI5-Fiori-Developer/-in-Toronto,ON?jid=DQ3cdb8defae4ef4e5ce80f82d326f1a2a&job_id=96d590cf770dea2c2f8ccd6cf4e8b627","Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Course5 Intelligence,Director - Artificial Intelligence,"https://www.ziprecruiter.com/c/Course5-Intelligence/Job/Director-Artificial-Intelligence/-in-Toronto,ON?ojob=a73fd2dcd7677a8d9bc287f9af61d7a9","Toronto, ON",Full-Time,text,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Amdocs,Software Engineering Specialist,https://www.ziprecruiter.com/eclk/cHbFQeXb8fEGiJATxFefFSG3j7-mW9RsBwbJ1WbVzMaBk9AKwtz714BNkhl8NqarTMZvCCPan7CYo5EGp2hI2fG0eKRJJq7Xg-hFACP47xvgNTlHcFbPPHj4S74-Y-y478MHjtAMym7HHFJLojGhoMkOIjvqgcZSFa13Mxa9fR8lraY2-jYuIK_IZXrdVW7VYwXKoWvQzefygY1hUPnCe6AVnQzVfcSNhS00ptS4iCfJGDloawluWDYIqCe4GGTWtoFJb4nwRhcfNR3hO6WGOY2EgwLu1XxmP2Vm34VTkdjRCJHq_NkpBSA58PR2jGZtLsmLm7YvKE0HUpwcbuhrGAwJ-os3P2LPjf4v_6BA7NeVjXEnt-4j3vYE4bn3bNIn7oSI--sdHgAei1BmLYFDy7LhhJ5z_OVnAw6M-9de2Sd8SMJ4KgQVbJ6sMGbQ5exs-UnYT-cEXOXJXLS16zbPyU3H8sJp6GjdUzuWCQ5k9lQ=.d75db72f870fc805b7c8620b1001a17d,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,theScore,iOS Developer,https://www.ziprecruiter.com/eclk/6RAC8escj_bQPVNWnFgH93L-cSO36yQ-goobEcjrZveozuIUJZDOiy6jeiCqRdfUVVmkiKRo5iNr3RBM2tWV0Ux0WANhyFg6XYjFEOaXMaVF_42FSnOxZ5sL3UMBkzmHx-GDsVMrSBce5lL05M3XpWrTvNtYnE32fgq0KLmC90HGlKQbxktX9OFfZgs6UmeRrrjMLdkINpF5yf-5Nsfed0p1SYKAUOIc4UH8B_tFO0SrxJ_r_v8qN-tJo8Fftfyz7IdcovwwrbLFn4fuxBKYYxd6da1RShGIZQIDltaFAcEv6X2FcOZDzdYnJm8rX9m6LOfvpzhdQt8HFR65NE18u95815QjMT6bDsdIL9GE1WJXdB1t2ehqhvRjL0xFPksn0bBlytix0p3zwqswqN2hFAPpBVYW7JjDGRm7wzZ8O17Z9S8Ci2Rv7A1vMLNBqqrc_rsDOK9ymmGyc9MJ_itjYIyLQV6YVb7L2gJS3CVdSA8=.1ec01d9483dbf15341827ea8095e5abb,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
